Canadian CMA,Country,Continent,Gender,Population,Province
Ottawa,Zambia,Africa,Men+,40,Ontario
Ottawa,Zimbabwe,Africa,Men+,55,Ontario
Ottawa,Algeria,Africa,Men+,425,Ontario
Ottawa,Egypt,Africa,Men+,420,Ontario
Ottawa,Libya,Africa,Men+,290,Ontario
Ottawa,Morocco,Africa,Men+,660,Ontario
Ottawa,Sudan,Africa,Men+,125,Ontario
Ottawa,Tunisia,Africa,Men+,320,Ontario
Ottawa,Cameroon,Africa,Men+,555,Ontario
Ottawa,Central African Republic,Africa,Men+,10,Ontario
Ottawa,Chad,Africa,Men+,65,Ontario
Ottawa,"Congo, Democratic Republic of the",Africa,Men+,675,Ontario
Ottawa,"Congo, Republic of the",Africa,Men+,50,Ontario
Ottawa,Gabon,Africa,Men+,10,Ontario
Ottawa,Botswana,Africa,Men+,25,Ontario
Ottawa,"South Africa, Republic of",Africa,Men+,170,Ontario
Ottawa,Afghanistan,Asia,Men+,400,Ontario
Ottawa,Armenia,Asia,Men+,25,Ontario
Ottawa,Azerbaijan,Asia,Men+,15,Ontario
Ottawa,Bahrain,Asia,Men+,20,Ontario
Ottawa,Cyprus,Asia,Men+,20,Ontario
Ottawa,Georgia,Asia,Men+,10,Ontario
Ottawa,Iran,Asia,Men+,440,Ontario
Ottawa,Iraq,Asia,Men+,500,Ontario
Ottawa,Israel,Asia,Men+,95,Ontario
Ottawa,Jordan,Asia,Men+,180,Ontario
Ottawa,Kazakhstan,Asia,Men+,50,Ontario
Ottawa,Kuwait,Asia,Men+,210,Ontario
Ottawa,Kyrgyzstan,Asia,Men+,20,Ontario
Ottawa,Lebanon,Asia,Men+,670,Ontario
Ottawa,Oman,Asia,Men+,15,Ontario
Ottawa,Qatar,Asia,Men+,65,Ontario
Ottawa,Saudi Arabia,Asia,Men+,345,Ontario
Ottawa,Syria,Asia,Men+,2570,Ontario
Ottawa,Turkey,Asia,Men+,405,Ontario
Ottawa,United Arab Emirates,Asia,Men+,315,Ontario
Ottawa,Uzbekistan,Asia,Men+,30,Ontario
Ottawa,West Bank and Gaza Strip,Asia,Men+,60,Ontario
Ottawa,Yemen,Asia,Men+,160,Ontario
Ottawa,China,Asia,Men+,1595,Ontario
Ottawa,Hong Kong,Asia,Men+,50,Ontario
Ottawa,Japan,Asia,Men+,15,Ontario
Ottawa,"Korea, South",Asia,Men+,175,Ontario
Ottawa,Taiwan,Asia,Men+,50,Ontario
Ottawa,Cambodia,Asia,Men+,20,Ontario
Ottawa,Indonesia,Asia,Men+,40,Ontario
Ottawa,Malaysia,Asia,Men+,45,Ontario
Ottawa,Philippines,Asia,Men+,1300,Ontario
Ottawa,Singapore,Asia,Men+,30,Ontario
Ottawa,Thailand,Asia,Men+,25,Ontario
Ottawa,Viet Nam,Asia,Men+,195,Ontario
Ottawa,Bangladesh,Asia,Men+,275,Ontario
Ottawa,India,Asia,Men+,3290,Ontario
Ottawa,Nepal,Asia,Men+,45,Ontario
Ottawa,Pakistan,Asia,Men+,515,Ontario
Ottawa,Sri Lanka,Asia,Men+,125,Ontario
Ottawa,United States of America,North America,Women+,875,Ontario
Ottawa,Costa Rica,North America,Women+,25,Ontario
Ottawa,El Salvador,North America,Women+,90,Ontario
Ottawa,Guatemala,North America,Women+,10,Ontario
Ottawa,Honduras,North America,Women+,15,Ontario
Ottawa,Mexico,North America,Women+,240,Ontario
Ottawa,Nicaragua,North America,Women+,35,Ontario
Ottawa,Bahamas,North America,Women+,10,Ontario
Ottawa,Barbados,North America,Women+,10,Ontario
Ottawa,Cuba,North America,Women+,60,Ontario
Ottawa,Dominica,North America,Women+,10,Ontario
Ottawa,Dominican Republic,North America,Women+,105,Ontario
Ottawa,Haiti,North America,Women+,745,Ontario
Ottawa,Jamaica,North America,Women+,105,Ontario
Ottawa,Puerto Rico,North America,Women+,10,Ontario
Ottawa,Saint Lucia,North America,Women+,10,Ontario
Ottawa,Saint Vincent and the Grenadines,North America,Women+,10,Ontario
Ottawa,Trinidad and Tobago,North America,Women+,40,Ontario
Ottawa,Argentina,South America,Women+,40,Ontario
Ottawa,Bolivia,South America,Women+,10,Ontario
Ottawa,Brazil,South America,Women+,430,Ontario
Ottawa,Chile,South America,Women+,20,Ontario
Ottawa,Colombia,South America,Women+,300,Ontario
Ottawa,Ecuador,South America,Women+,10,Ontario
Ottawa,Guyana,South America,Women+,15,Ontario
Ottawa,Peru,South America,Women+,40,Ontario
Ottawa,Venezuela,South America,Women+,90,Ontario
Ottawa,Austria,Europe,Women+,10,Ontario
Ottawa,Belgium,Europe,Women+,55,Ontario
Ottawa,France,Europe,Women+,495,Ontario
Ottawa,Germany,Europe,Women+,85,Ontario
Ottawa,Netherlands,Europe,Women+,25,Ontario
Ottawa,Switzerland,Europe,Women+,25,Ontario
Ottawa,Belarus,Europe,Women+,75,Ontario
Ottawa,Bulgaria,Europe,Women+,20,Ontario
Ottawa,Czechia,Europe,Women+,15,Ontario
Ottawa,Estonia,Europe,Women+,10,Ontario
Ottawa,Hungary,Europe,Women+,10,Ontario
Ottawa,Moldova,Europe,Women+,65,Ontario
Ottawa,Poland,Europe,Women+,145,Ontario
Ottawa,Romania,Europe,Women+,105,Ontario
Ottawa,Russian Federation,Europe,Women+,315,Ontario
Ottawa,Slovakia,Europe,Women+,15,Ontario
Ottawa,Ukraine,Europe,Women+,335,Ontario
Ottawa,Denmark,Europe,Women+,10,Ontario
Ottawa,Finland,Europe,Women+,10,Ontario
Ottawa,Ireland,Europe,Women+,35,Ontario
Ottawa,Sweden,Europe,Women+,20,Ontario
Ottawa,United Kingdom,Europe,Women+,350,Ontario
Ottawa,Albania,Europe,Women+,25,Ontario
Ottawa,Greece,Europe,Women+,30,Ontario
Ottawa,Italy,Europe,Women+,25,Ontario
Ottawa,Kosovo,Europe,Women+,10,Ontario
Ottawa,North Macedonia,Europe,Women+,15,Ontario
Ottawa,Portugal,Europe,Women+,20,Ontario
Ottawa,Serbia,Europe,Women+,35,Ontario
Ottawa,Spain,Europe,Women+,70,Ontario
Ottawa,Benin,Africa,Women+,85,Ontario
Ottawa,Burkina Faso,Africa,Women+,75,Ontario
Ottawa,Côte d'Ivoire,Africa,Women+,455,Ontario
Ottawa,Gambia,Africa,Women+,15,Ontario
Ottawa,Ghana,Africa,Women+,80,Ontario
Ottawa,Guinea,Africa,Women+,90,Ontario
Ottawa,Liberia,Africa,Women+,20,Ontario
Ottawa,Mali,Africa,Women+,60,Ontario
Ottawa,Mauritania,Africa,Women+,25,Ontario
Ottawa,Niger,Africa,Women+,25,Ontario
Ottawa,Nigeria,Africa,Women+,925,Ontario
Ottawa,Senegal,Africa,Women+,120,Ontario
Ottawa,Togo,Africa,Women+,110,Ontario
Ottawa,Burundi,Africa,Women+,970,Ontario
Ottawa,Djibouti,Africa,Women+,410,Ontario
Ottawa,Eritrea,Africa,Women+,275,Ontario
Ottawa,Ethiopia,Africa,Women+,250,Ontario
Ottawa,Kenya,Africa,Women+,140,Ontario
Ottawa,Madagascar,Africa,Women+,20,Ontario
Ottawa,Malawi,Africa,Women+,10,Ontario
Ottawa,Mauritius,Africa,Women+,40,Ontario
Ottawa,Rwanda,Africa,Women+,230,Ontario
Ottawa,Somalia,Africa,Women+,280,Ontario
Ottawa,South Sudan,Africa,Women+,30,Ontario
Ottawa,Tanzania,Africa,Women+,80,Ontario
Ottawa,Uganda,Africa,Women+,80,Ontario
Ottawa,Zambia,Africa,Women+,20,Ontario
Ottawa,Zimbabwe,Africa,Women+,65,Ontario
Ottawa,Algeria,Africa,Women+,405,Ontario
Ottawa,Egypt,Africa,Women+,355,Ontario
Ottawa,Libya,Africa,Women+,230,Ontario
Ottawa,Morocco,Africa,Women+,640,Ontario
Ottawa,Sudan,Africa,Women+,50,Ontario
Ottawa,Tunisia,Africa,Women+,395,Ontario
Ottawa,Angola,Africa,Women+,15,Ontario
Ottawa,Cameroon,Africa,Women+,680,Ontario
Ottawa,Central African Republic,Africa,Women+,15,Ontario
Ottawa,Chad,Africa,Women+,75,Ontario
Ottawa,"Congo, Democratic Republic of the",Africa,Women+,790,Ontario
Ottawa,"Congo, Republic of the",Africa,Women+,45,Ontario
Ottawa,Gabon,Africa,Women+,40,Ontario
Ottawa,Botswana,Africa,Women+,25,Ontario
Ottawa,Eswatini,Africa,Women+,10,Ontario
Ottawa,"South Africa, Republic of",Africa,Women+,210,Ontario
Ottawa,Afghanistan,Asia,Women+,390,Ontario
Ottawa,Armenia,Asia,Women+,35,Ontario
Ottawa,Azerbaijan,Asia,Women+,40,Ontario
Ottawa,Bahrain,Asia,Women+,15,Ontario
Ottawa,Iran,Asia,Women+,420,Ontario
Ottawa,Iraq,Asia,Women+,490,Ontario
Ottawa,Israel,Asia,Women+,55,Ontario
Ottawa,Jordan,Asia,Women+,215,Ontario
Ottawa,Kazakhstan,Asia,Women+,50,Ontario
Ottawa,Kuwait,Asia,Women+,140,Ontario
Ottawa,Kyrgyzstan,Asia,Women+,20,Ontario
Ottawa,Lebanon,Asia,Women+,610,Ontario
Ottawa,Oman,Asia,Women+,20,Ontario
Ottawa,Qatar,Asia,Women+,50,Ontario
Ottawa,Saudi Arabia,Asia,Women+,295,Ontario
Ottawa,Syria,Asia,Women+,2365,Ontario
Ottawa,Turkey,Asia,Women+,380,Ontario
Ottawa,United Arab Emirates,Asia,Women+,300,Ontario
Ottawa,Uzbekistan,Asia,Women+,40,Ontario
Ottawa,West Bank and Gaza Strip,Asia,Women+,50,Ontario
Ottawa,Yemen,Asia,Women+,185,Ontario
Ottawa,China,Asia,Women+,2010,Ontario
Ottawa,Hong Kong,Asia,Women+,55,Ontario
Ottawa,Japan,Asia,Women+,55,Ontario
Ottawa,"Korea, South",Asia,Women+,235,Ontario
Ottawa,Taiwan,Asia,Women+,50,Ontario
Ottawa,Cambodia,Asia,Women+,50,Ontario
Ottawa,Indonesia,Asia,Women+,80,Ontario
Ottawa,Malaysia,Asia,Women+,20,Ontario
Ottawa,Myanmar,Asia,Women+,10,Ontario
Ottawa,Philippines,Asia,Women+,1610,Ontario
Ottawa,Singapore,Asia,Women+,35,Ontario
Ottawa,Thailand,Asia,Women+,75,Ontario
Ottawa,Viet Nam,Asia,Women+,300,Ontario
Ottawa,Bangladesh,Asia,Women+,340,Ontario
Ottawa,India,Asia,Women+,2710,Ontario
Ottawa,Nepal,Asia,Women+,65,Ontario
Ottawa,Pakistan,Asia,Women+,530,Ontario
Ottawa,Sri Lanka,Asia,Women+,155,Ontario
Ottawa,United States of America,North America,Men+,860,Ontario
Ottawa,Costa Rica,North America,Men+,10,Ontario
Ottawa,El Salvador,North America,Men+,55,Ontario
Ottawa,Honduras,North America,Men+,10,Ontario
Ottawa,Mexico,North America,Men+,165,Ontario
Ottawa,Bahamas,North America,Men+,20,Ontario
Ottawa,Barbados,North America,Men+,20,Ontario
Ottawa,Cuba,North America,Men+,65,Ontario
Ottawa,Dominica,North America,Men+,10,Ontario
Ottawa,Dominican Republic,North America,Men+,105,Ontario
Ottawa,Haiti,North America,Men+,595,Ontario
Ottawa,Jamaica,North America,Men+,95,Ontario
Ottawa,Saint Lucia,North America,Men+,10,Ontario
Ottawa,Saint Vincent and the Grenadines,North America,Men+,10,Ontario
Ottawa,Trinidad and Tobago,North America,Men+,30,Ontario
Ottawa,Argentina,South America,Men+,20,Ontario
Ottawa,Brazil,South America,Men+,405,Ontario
Ottawa,Chile,South America,Men+,45,Ontario
Ottawa,Colombia,South America,Men+,215,Ontario
Ottawa,Ecuador,South America,Men+,30,Ontario
Ottawa,Peru,South America,Men+,25,Ontario
Ottawa,Venezuela,South America,Men+,55,Ontario
Ottawa,Belgium,Europe,Men+,85,Ontario
Ottawa,France,Europe,Men+,475,Ontario
Ottawa,Germany,Europe,Men+,130,Ontario
Ottawa,Netherlands,Europe,Men+,35,Ontario
Ottawa,Switzerland,Europe,Men+,25,Ontario
Ottawa,Belarus,Europe,Men+,15,Ontario
Ottawa,Bulgaria,Europe,Men+,15,Ontario
Ottawa,Latvia,Europe,Men+,10,Ontario
Ottawa,Lithuania,Europe,Men+,15,Ontario
Ottawa,Moldova,Europe,Men+,45,Ontario
Ottawa,Poland,Europe,Men+,35,Ontario
Ottawa,Romania,Europe,Men+,90,Ontario
Ottawa,Russian Federation,Europe,Men+,200,Ontario
Ottawa,Slovakia,Europe,Men+,15,Ontario
Ottawa,Ukraine,Europe,Men+,320,Ontario
Ottawa,Denmark,Europe,Men+,25,Ontario
Ottawa,Ireland,Europe,Men+,100,Ontario
Ottawa,Norway,Europe,Men+,15,Ontario
Ottawa,Sweden,Europe,Men+,25,Ontario
Ottawa,United Kingdom,Europe,Men+,465,Ontario
Ottawa,Albania,Europe,Men+,25,Ontario
Ottawa,Bosnia and Herzegovina,Europe,Men+,15,Ontario
Ottawa,Croatia,Europe,Men+,10,Ontario
Ottawa,Greece,Europe,Men+,30,Ontario
Ottawa,Italy,Europe,Men+,40,Ontario
Ottawa,Kosovo,Europe,Men+,15,Ontario
Ottawa,Malta,Europe,Men+,10,Ontario
Ottawa,North Macedonia,Europe,Men+,10,Ontario
Ottawa,Portugal,Europe,Men+,15,Ontario
Ottawa,Serbia,Europe,Men+,15,Ontario
Ottawa,Spain,Europe,Men+,75,Ontario
Ottawa,Benin,Africa,Men+,85,Ontario
Ottawa,Burkina Faso,Africa,Men+,55,Ontario
Ottawa,Côte d'Ivoire,Africa,Men+,390,Ontario
Ottawa,Gambia,Africa,Men+,15,Ontario
Ottawa,Ghana,Africa,Men+,95,Ontario
Ottawa,Guinea,Africa,Men+,100,Ontario
Ottawa,Mali,Africa,Men+,30,Ontario
Ottawa,Mauritania,Africa,Men+,10,Ontario
Ottawa,Niger,Africa,Men+,45,Ontario
Ottawa,Nigeria,Africa,Men+,880,Ontario
Ottawa,Senegal,Africa,Men+,55,Ontario
Ottawa,Togo,Africa,Men+,70,Ontario
Ottawa,Burundi,Africa,Men+,885,Ontario
Ottawa,Djibouti,Africa,Men+,300,Ontario
Ottawa,Eritrea,Africa,Men+,265,Ontario
Ottawa,Ethiopia,Africa,Men+,175,Ontario
Ottawa,Kenya,Africa,Men+,115,Ontario
Ottawa,Madagascar,Africa,Men+,20,Ontario
Ottawa,Mauritius,Africa,Men+,50,Ontario
Ottawa,Rwanda,Africa,Men+,200,Ontario
Ottawa,Somalia,Africa,Men+,290,Ontario
Ottawa,Tanzania,Africa,Men+,70,Ontario
Ottawa,Uganda,Africa,Men+,50,Ontario
Ottawa,Zambia,Africa,Men+,25,Ontario
Ottawa,Zimbabwe,Africa,Men+,50,Ontario
Ottawa,Algeria,Africa,Men+,415,Ontario
Ottawa,Egypt,Africa,Men+,395,Ontario
Ottawa,Libya,Africa,Men+,270,Ontario
Ottawa,Morocco,Africa,Men+,640,Ontario
Ottawa,Sudan,Africa,Men+,110,Ontario
Ottawa,Tunisia,Africa,Men+,310,Ontario
Ottawa,Cameroon,Africa,Men+,520,Ontario
Ottawa,Central African Republic,Africa,Men+,10,Ontario
Ottawa,Chad,Africa,Men+,55,Ontario
Ottawa,"Congo, Democratic Republic of the",Africa,Men+,595,Ontario
Ottawa,"Congo, Republic of the",Africa,Men+,50,Ontario
Ottawa,Gabon,Africa,Men+,10,Ontario
Ottawa,Botswana,Africa,Men+,25,Ontario
Ottawa,"South Africa, Republic of",Africa,Men+,170,Ontario
Ottawa,Afghanistan,Asia,Men+,355,Ontario
Ottawa,Armenia,Asia,Men+,25,Ontario
Ottawa,Azerbaijan,Asia,Men+,15,Ontario
Ottawa,Bahrain,Asia,Men+,20,Ontario
Ottawa,Cyprus,Asia,Men+,20,Ontario
Ottawa,Georgia,Asia,Men+,10,Ontario
Ottawa,Iran,Asia,Men+,370,Ontario
Ottawa,Iraq,Asia,Men+,485,Ontario
Ottawa,Israel,Asia,Men+,75,Ontario
Ottawa,Jordan,Asia,Men+,125,Ontario
Ottawa,Kazakhstan,Asia,Men+,40,Ontario
Ottawa,Kuwait,Asia,Men+,185,Ontario
Ottawa,Kyrgyzstan,Asia,Men+,20,Ontario
Ottawa,Lebanon,Asia,Men+,595,Ontario
Ottawa,Oman,Asia,Men+,15,Ontario
Ottawa,Qatar,Asia,Men+,65,Ontario
Ottawa,Saudi Arabia,Asia,Men+,335,Ontario
Ottawa,Syria,Asia,Men+,2050,Ontario
Ottawa,Turkey,Asia,Men+,395,Ontario
Ottawa,United Arab Emirates,Asia,Men+,300,Ontario
Ottawa,Uzbekistan,Asia,Men+,30,Ontario
Ottawa,West Bank and Gaza Strip,Asia,Men+,60,Ontario
Ottawa,Yemen,Asia,Men+,160,Ontario
Ottawa,China,Asia,Men+,1535,Ontario
Ottawa,Hong Kong,Asia,Men+,45,Ontario
Ottawa,Japan,Asia,Men+,15,Ontario
Ottawa,"Korea, South",Asia,Men+,165,Ontario
Ottawa,Taiwan,Asia,Men+,35,Ontario
Ottawa,Cambodia,Asia,Men+,20,Ontario
Ottawa,Indonesia,Asia,Men+,40,Ontario
Ottawa,Malaysia,Asia,Men+,45,Ontario
Ottawa,Philippines,Asia,Men+,1265,Ontario
Ottawa,Singapore,Asia,Men+,25,Ontario
Ottawa,Thailand,Asia,Men+,15,Ontario
Ottawa,Viet Nam,Asia,Men+,170,Ontario
Ottawa,Bangladesh,Asia,Men+,250,Ontario
Ottawa,India,Asia,Men+,3110,Ontario
Ottawa,Nepal,Asia,Men+,45,Ontario
Ottawa,Pakistan,Asia,Men+,410,Ontario
Ottawa,Sri Lanka,Asia,Men+,115,Ontario
Ottawa,United States of America,North America,Women+,835,Ontario
Ottawa,Costa Rica,North America,Women+,25,Ontario
Ottawa,El Salvador,North America,Women+,80,Ontario
Ottawa,Guatemala,North America,Women+,10,Ontario
Ottawa,Honduras,North America,Women+,10,Ontario
Ottawa,Mexico,North America,Women+,230,Ontario
Ottawa,Nicaragua,North America,Women+,15,Ontario
Ottawa,Bahamas,North America,Women+,10,Ontario
Ottawa,Barbados,North America,Women+,10,Ontario
Ottawa,Cuba,North America,Women+,60,Ontario
Ottawa,Dominica,North America,Women+,10,Ontario
Ottawa,Dominican Republic,North America,Women+,90,Ontario
Ottawa,Haiti,North America,Women+,655,Ontario
Ottawa,Jamaica,North America,Women+,100,Ontario
Ottawa,Puerto Rico,North America,Women+,10,Ontario
Ottawa,Saint Lucia,North America,Women+,10,Ontario
Ottawa,Saint Vincent and the Grenadines,North America,Women+,10,Ontario
Ottawa,Trinidad and Tobago,North America,Women+,40,Ontario
Ottawa,Argentina,South America,Women+,30,Ontario
Ottawa,Bolivia,South America,Women+,10,Ontario
Ottawa,Brazil,South America,Women+,420,Ontario
Ottawa,Chile,South America,Women+,20,Ontario
Ottawa,Colombia,South America,Women+,290,Ontario
Ottawa,Ecuador,South America,Women+,10,Ontario
Ottawa,Guyana,South America,Women+,15,Ontario
Ottawa,Peru,South America,Women+,35,Ontario
Ottawa,Venezuela,South America,Women+,80,Ontario
Ottawa,Austria,Europe,Women+,10,Ontario
Ottawa,Belgium,Europe,Women+,55,Ontario
Ottawa,France,Europe,Women+,470,Ontario
Ottawa,Germany,Europe,Women+,80,Ontario
Ottawa,Netherlands,Europe,Women+,25,Ontario
Ottawa,Switzerland,Europe,Women+,20,Ontario
Ottawa,Belarus,Europe,Women+,30,Ontario
Ottawa,Bulgaria,Europe,Women+,20,Ontario
Ottawa,Czechia,Europe,Women+,15,Ontario
Ottawa,Estonia,Europe,Women+,10,Ontario
Ottawa,Hungary,Europe,Women+,10,Ontario
Ottawa,Moldova,Europe,Women+,55,Ontario
Ottawa,Poland,Europe,Women+,125,Ontario
Ottawa,Romania,Europe,Women+,95,Ontario
Ottawa,Russian Federation,Europe,Women+,280,Ontario
Ottawa,Slovakia,Europe,Women+,15,Ontario
Ottawa,Ukraine,Europe,Women+,290,Ontario
Ottawa,Denmark,Europe,Women+,10,Ontario
Ottawa,Finland,Europe,Women+,10,Ontario
Ottawa,Ireland,Europe,Women+,35,Ontario
Ottawa,Sweden,Europe,Women+,20,Ontario
Ottawa,United Kingdom,Europe,Women+,325,Ontario
Ottawa,Albania,Europe,Women+,25,Ontario
Ottawa,Greece,Europe,Women+,25,Ontario
Ottawa,Italy,Europe,Women+,25,Ontario
Ottawa,Kosovo,Europe,Women+,10,Ontario
Ottawa,North Macedonia,Europe,Women+,15,Ontario
Ottawa,Portugal,Europe,Women+,20,Ontario
Ottawa,Serbia,Europe,Women+,30,Ontario
Ottawa,Spain,Europe,Women+,60,Ontario
Ottawa,Benin,Africa,Women+,80,Ontario
Ottawa,Burkina Faso,Africa,Women+,55,Ontario
Ottawa,Côte d'Ivoire,Africa,Women+,415,Ontario
Ottawa,Gambia,Africa,Women+,15,Ontario
Ottawa,Ghana,Africa,Women+,80,Ontario
Ottawa,Guinea,Africa,Women+,75,Ontario
Ottawa,Liberia,Africa,Women+,20,Ontario
Ottawa,Mali,Africa,Women+,50,Ontario
Ottawa,Mauritania,Africa,Women+,25,Ontario
Ottawa,Niger,Africa,Women+,15,Ontario
Ottawa,Nigeria,Africa,Women+,880,Ontario
Ottawa,Senegal,Africa,Women+,110,Ontario
Ottawa,Togo,Africa,Women+,75,Ontario
Ottawa,Burundi,Africa,Women+,910,Ontario
Ottawa,Djibouti,Africa,Women+,360,Ontario
Ottawa,Eritrea,Africa,Women+,235,Ontario
Ottawa,Ethiopia,Africa,Women+,220,Ontario
Ottawa,Kenya,Africa,Women+,120,Ontario
Ottawa,Madagascar,Africa,Women+,20,Ontario
Ottawa,Malawi,Africa,Women+,10,Ontario
Ottawa,Mauritius,Africa,Women+,40,Ontario
Ottawa,Rwanda,Africa,Women+,205,Ontario
Ottawa,Somalia,Africa,Women+,260,Ontario
Ottawa,South Sudan,Africa,Women+,20,Ontario
Ottawa,Tanzania,Africa,Women+,70,Ontario
Ottawa,Uganda,Africa,Women+,75,Ontario
Ottawa,Zambia,Africa,Women+,10,Ontario
Ottawa,Zimbabwe,Africa,Women+,60,Ontario
Ottawa,Algeria,Africa,Women+,390,Ontario
Ottawa,Egypt,Africa,Women+,320,Ontario
Ottawa,Libya,Africa,Women+,215,Ontario
Ottawa,Morocco,Africa,Women+,630,Ontario
Ottawa,Sudan,Africa,Women+,40,Ontario
Ottawa,Tunisia,Africa,Women+,355,Ontario
Ottawa,Angola,Africa,Women+,15,Ontario
Ottawa,Cameroon,Africa,Women+,615,Ontario
Ottawa,Central African Republic,Africa,Women+,15,Ontario
Ottawa,Chad,Africa,Women+,50,Ontario
Ottawa,"Congo, Democratic Republic of the",Africa,Women+,730,Ontario
Ottawa,"Congo, Republic of the",Africa,Women+,45,Ontario
Ottawa,Gabon,Africa,Women+,40,Ontario
Ottawa,Botswana,Africa,Women+,25,Ontario
Ottawa,"South Africa, Republic of",Africa,Women+,200,Ontario
Ottawa,Afghanistan,Asia,Women+,340,Ontario
Ottawa,Armenia,Asia,Women+,35,Ontario
Ottawa,Azerbaijan,Asia,Women+,35,Ontario
Ottawa,Bahrain,Asia,Women+,15,Ontario
Ottawa,Iran,Asia,Women+,385,Ontario
Ottawa,Iraq,Asia,Women+,460,Ontario
Ottawa,Israel,Asia,Women+,55,Ontario
Ottawa,Jordan,Asia,Women+,170,Ontario
Ottawa,Kazakhstan,Asia,Women+,50,Ontario
Ottawa,Kuwait,Asia,Women+,120,Ontario
Ottawa,Kyrgyzstan,Asia,Women+,20,Ontario
Ottawa,Lebanon,Asia,Women+,555,Ontario
Ottawa,Oman,Asia,Women+,20,Ontario
Ottawa,Qatar,Asia,Women+,50,Ontario
Ottawa,Saudi Arabia,Asia,Women+,285,Ontario
Ottawa,Syria,Asia,Women+,1910,Ontario
Ottawa,Turkey,Asia,Women+,375,Ontario
Ottawa,United Arab Emirates,Asia,Women+,280,Ontario
Ottawa,Uzbekistan,Asia,Women+,35,Ontario
Ottawa,West Bank and Gaza Strip,Asia,Women+,50,Ontario
Ottawa,Yemen,Asia,Women+,185,Ontario
Ottawa,China,Asia,Women+,1915,Ontario
Ottawa,Hong Kong,Asia,Women+,55,Ontario
Ottawa,Japan,Asia,Women+,50,Ontario
Ottawa,"Korea, South",Asia,Women+,235,Ontario
Ottawa,Taiwan,Asia,Women+,45,Ontario
Ottawa,Cambodia,Asia,Women+,50,Ontario
Ottawa,Indonesia,Asia,Women+,80,Ontario
Ottawa,Malaysia,Asia,Women+,20,Ontario
Ottawa,Philippines,Asia,Women+,1510,Ontario
Ottawa,Singapore,Asia,Women+,35,Ontario
Ottawa,Thailand,Asia,Women+,60,Ontario
Ottawa,Viet Nam,Asia,Women+,285,Ontario
Ottawa,Bangladesh,Asia,Women+,340,Ontario
Ottawa,India,Asia,Women+,2635,Ontario
Ottawa,Nepal,Asia,Women+,60,Ontario
Ottawa,Pakistan,Asia,Women+,440,Ontario
Ottawa,Sri Lanka,Asia,Women+,145,Ontario
Ottawa,United States of America,North America,Men+,845,Ontario
Ottawa,Costa Rica,North America,Men+,10,Ontario
Ottawa,El Salvador,North America,Men+,35,Ontario
Ottawa,Honduras,North America,Men+,15,Ontario
Ottawa,Mexico,North America,Men+,145,Ontario
Ottawa,Bahamas,North America,Men+,10,Ontario
Ottawa,Barbados,North America,Men+,20,Ontario
Ottawa,Cuba,North America,Men+,40,Ontario
Ottawa,Dominica,North America,Men+,10,Ontario
Ottawa,Dominican Republic,North America,Men+,80,Ontario
Ottawa,Haiti,North America,Men+,420,Ontario
Ottawa,Jamaica,North America,Men+,110,Ontario
Ottawa,Saint Lucia,North America,Men+,10,Ontario
Ottawa,Saint Vincent and the Grenadines,North America,Men+,10,Ontario
Ottawa,Trinidad and Tobago,North America,Men+,30,Ontario
Ottawa,Argentina,South America,Men+,15,Ontario
Ottawa,Brazil,South America,Men+,385,Ontario
Ottawa,Chile,South America,Men+,30,Ontario
Ottawa,Colombia,South America,Men+,105,Ontario
Ottawa,Ecuador,South America,Men+,30,Ontario
Ottawa,Peru,South America,Men+,15,Ontario
Ottawa,Venezuela,South America,Men+,55,Ontario
Ottawa,Belgium,Europe,Men+,40,Ontario
Ottawa,France,Europe,Men+,245,Ontario
Ottawa,Germany,Europe,Men+,130,Ontario
Ottawa,Netherlands,Europe,Men+,40,Ontario
Ottawa,Switzerland,Europe,Men+,15,Ontario
Ottawa,Belarus,Europe,Men+,25,Ontario
Ottawa,Bulgaria,Europe,Men+,10,Ontario
Ottawa,Hungary,Europe,Men+,10,Ontario
Ottawa,Latvia,Europe,Men+,10,Ontario
Ottawa,Lithuania,Europe,Men+,15,Ontario
Ottawa,Moldova,Europe,Men+,45,Ontario
Ottawa,Poland,Europe,Men+,35,Ontario
Ottawa,Romania,Europe,Men+,40,Ontario
Ottawa,Russian Federation,Europe,Men+,210,Ontario
Ottawa,Slovakia,Europe,Men+,10,Ontario
Ottawa,Ukraine,Europe,Men+,250,Ontario
Ottawa,Denmark,Europe,Men+,20,Ontario
Ottawa,Ireland,Europe,Men+,105,Ontario
Ottawa,Norway,Europe,Men+,15,Ontario
Ottawa,Sweden,Europe,Men+,20,Ontario
Ottawa,United Kingdom,Europe,Men+,430,Ontario
Ottawa,Albania,Europe,Men+,30,Ontario
Ottawa,Greece,Europe,Men+,30,Ontario
Ottawa,Italy,Europe,Men+,40,Ontario
Ottawa,Kosovo,Europe,Men+,10,Ontario
Ottawa,Malta,Europe,Men+,10,Ontario
Ottawa,Portugal,Europe,Men+,20,Ontario
Ottawa,Spain,Europe,Men+,65,Ontario
Ottawa,Benin,Africa,Men+,20,Ontario
Ottawa,Burkina Faso,Africa,Men+,35,Ontario
Ottawa,Côte d'Ivoire,Africa,Men+,115,Ontario
Ottawa,Gambia,Africa,Men+,20,Ontario
Ottawa,Ghana,Africa,Men+,105,Ontario
Ottawa,Guinea,Africa,Men+,70,Ontario
Ottawa,Mali,Africa,Men+,25,Ontario
